"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 05, 2012","45.40","47.40","47.40","44.20","39.06K","-3.81%"
"Oct 04, 2012","47.20","47.60","48.00","45.00","74.00K","0.00%"
"Oct 03, 2012","47.20","47.40","47.80","46.00","28.22K","0.43%"
"Oct 02, 2012","47.00","44.80","48.80","42.80","110.89K","-1.67%"
"Oct 01, 2012","47.80","43.40","48.00","43.00","169.01K","10.65%"
"Sep 28, 2012","43.20","41.20","43.60","40.60","84.70K","3.85%"
"Sep 27, 2012","41.60","40.60","42.70","40.40","52.32K","2.97%"
"Sep 26, 2012","40.40","40.80","41.40","39.80","18.73K","-0.98%"
"Sep 25, 2012","40.80","41.20","43.00","40.60","46.45K","-0.49%"
"Sep 24, 2012","41.00","40.00","41.40","39.20","33.10K","2.50%"
"Sep 21, 2012","40.00","40.40","40.60","39.60","47.98K","0.50%"
"Sep 20, 2012","39.80","38.80","40.80","38.80","36.76K","1.53%"
"Sep 19, 2012","39.20","40.20","40.40","38.60","36.82K","-0.51%"
"Sep 18, 2012","39.40","37.60","39.60","37.40","45.35K","4.23%"
"Sep 17, 2012","37.80","37.80","38.40","37.60","17.22K","0.00%"
"Sep 14, 2012","37.80","38.20","38.40","37.60","29.16K","0.00%"
"Sep 13, 2012","37.80","37.80","39.00","37.20","32.93K","0.53%"
"Sep 12, 2012","37.60","38.00","38.00","37.20","18.00K","-1.57%"
"Sep 11, 2012","38.20","38.60","39.20","36.60","14.18K","-1.04%"
"Sep 10, 2012","38.60","40.00","40.00","35.80","55.45K","-3.02%"
"Sep 07, 2012","39.80","40.00","40.60","39.00","27.18K","0.00%"
"Sep 06, 2012","39.80","39.80","40.20","39.20","39.21K","0.51%"
"Sep 05, 2012","39.60","40.40","41.00","39.60","38.50K","-2.94%"
"Sep 04, 2012","40.80","40.80","41.30","40.00","22.75K","0.00%"
"Aug 31, 2012","40.80","40.80","41.40","40.00","42.08K","2.00%"
"Aug 30, 2012","40.00","41.40","41.40","39.60","13.28K","-3.85%"
"Aug 29, 2012","41.60","41.00","41.80","40.60","34.10K","1.46%"
"Aug 28, 2012","41.00","39.80","41.20","39.40","29.32K","2.50%"
"Aug 27, 2012","40.00","40.40","40.40","39.00","19.47K","0.00%"
"Aug 24, 2012","40.00","39.00","40.20","38.60","21.88K","2.04%"
"Aug 23, 2012","39.20","39.60","39.80","39.00","13.18K","-1.51%"
"Aug 22, 2012","39.80","39.40","40.00","38.60","12.20K","1.02%"
"Aug 21, 2012","39.40","40.00","40.40","39.20","11.94K","-1.50%"
"Aug 20, 2012","40.00","40.80","40.80","39.40","9.88K","-2.44%"
"Aug 17, 2012","41.00","40.80","41.20","40.20","21.99K","0.00%"
"Aug 16, 2012","41.00","40.00","41.40","39.80","21.38K","2.50%"
"Aug 15, 2012","40.00","39.20","40.00","38.40","22.40K","1.52%"
"Aug 14, 2012","39.40","39.60","40.20","39.00","18.57K","0.00%"
"Aug 13, 2012","39.40","41.20","41.21","39.20","21.58K","-4.83%"
"Aug 10, 2012","41.40","39.40","42.00","39.00","36.37K","4.55%"
"Aug 09, 2012","39.60","40.80","41.20","38.40","30.73K","-3.88%"
"Aug 08, 2012","41.20","41.80","42.00","40.80","23.20K","-2.37%"
"Aug 07, 2012","42.20","42.40","42.40","41.00","50.92K","0.00%"
"Aug 06, 2012","42.20","41.80","42.40","40.60","71.46K","0.96%"
"Aug 03, 2012","41.80","41.40","43.31","41.00","53.19K","-0.95%"
"Aug 02, 2012","42.20","42.00","42.40","40.80","42.83K","0.00%"
"Aug 01, 2012","42.20","45.00","45.00","41.60","105.24K","-5.38%"
"Jul 31, 2012","44.60","44.40","44.80","42.60","65.42K","1.83%"
"Jul 30, 2012","43.80","43.60","44.90","42.00","59.77K","0.46%"
"Jul 27, 2012","43.60","42.60","43.80","41.60","167.24K","1.40%"
"Jul 26, 2012","43.00","41.60","44.00","41.00","85.88K","1.90%"
"Jul 25, 2012","42.20","33.00","42.99","32.80","133.51K","22.67%"
"Jul 24, 2012","34.40","36.60","36.80","34.20","62.16K","-6.52%"
"Jul 23, 2012","36.80","38.00","38.00","35.40","55.35K","-3.16%"
"Jul 20, 2012","38.00","41.60","42.60","37.60","149.18K","-10.80%"
"Jul 19, 2012","42.60","43.20","43.40","41.60","169.65K","-0.47%"
"Jul 18, 2012","42.80","42.40","43.20","41.20","67.84K","0.47%"
"Jul 17, 2012","42.60","40.00","42.80","40.00","89.81K","3.40%"
"Jul 16, 2012","41.20","42.40","42.60","39.00","86.83K","-0.48%"
"Jul 13, 2012","41.40","40.60","41.80","40.00","55.03K","3.50%"
"Jul 12, 2012","40.00","39.80","41.40","38.40","71.77K","-0.50%"
"Jul 11, 2012","40.20","39.00","40.40","37.60","60.58K","2.55%"
"Jul 10, 2012","39.20","39.80","40.60","37.20","93.90K","0.51%"
"Jul 09, 2012","39.00","39.40","40.40","37.80","99.49K","2.63%"
"Jul 06, 2012","38.00","35.40","39.40","34.40","113.86K","6.74%"
"Jul 05, 2012","35.60","34.00","36.00","32.20","61.73K","4.09%"
"Jul 03, 2012","34.20","34.00","34.80","33.40","35.62K","0.00%"
"Jul 02, 2012","34.20","31.40","34.60","31.20","112.64K","9.62%"
"Jun 29, 2012","31.20","30.00","31.20","29.20","60.05K","6.12%"
"Jun 28, 2012","29.40","29.20","29.40","28.80","21.41K","-0.68%"
"Jun 27, 2012","29.60","29.60","29.80","28.60","38.68K","0.68%"
"Jun 26, 2012","29.40","28.00","29.60","27.80","62.65K","5.76%"
"Jun 25, 2012","27.80","27.00","27.80","26.00","35.68K","2.96%"
"Jun 22, 2012","27.00","26.20","27.10","25.60","189.32K","3.85%"
"Jun 21, 2012","26.00","25.60","26.00","25.20","20.84K","1.56%"
"Jun 20, 2012","25.60","25.40","25.80","25.00","16.05K","0.79%"
"Jun 19, 2012","25.40","25.00","25.40","24.60","18.94K","0.79%"
"Jun 18, 2012","25.20","24.60","25.20","24.40","17.72K","2.44%"
"Jun 15, 2012","24.60","24.80","25.20","24.40","36.11K","-2.38%"
"Jun 14, 2012","25.20","24.40","25.20","24.40","11.71K","3.28%"
"Jun 13, 2012","24.40","25.20","25.40","24.20","13.93K","-3.17%"
"Jun 12, 2012","25.20","24.80","25.20","24.60","12.88K","1.61%"
"Jun 11, 2012","24.80","25.40","25.60","24.60","18.21K","-2.36%"
"Jun 08, 2012","25.40","25.00","25.40","24.40","10.37K","0.79%"
"Jun 07, 2012","25.20","25.60","25.60","25.00","14.39K","-1.56%"
"Jun 06, 2012","25.60","24.60","25.60","24.40","14.78K","4.07%"
"Jun 05, 2012","24.60","24.40","25.00","24.00","20.06K","0.82%"
"Jun 04, 2012","24.40","24.80","25.00","24.00","22.02K","-0.81%"
"Jun 01, 2012","24.60","25.00","25.80","24.40","23.97K","-3.15%"
"May 31, 2012","25.40","24.60","25.60","24.00","51.13K","3.25%"
"May 30, 2012","24.60","25.20","25.40","24.40","15.96K","-3.91%"
"May 29, 2012","25.60","25.60","25.80","25.00","18.86K","0.79%"
"May 25, 2012","25.40","24.80","25.60","24.40","17.93K","1.60%"
"May 24, 2012","25.00","24.20","25.00","23.80","13.69K","3.31%"
"May 23, 2012","24.20","23.20","24.20","22.80","122.56K","4.31%"
"May 22, 2012","23.20","24.20","24.20","23.20","29.85K","-4.13%"
"May 21, 2012","24.20","23.20","24.20","23.00","39.92K","4.31%"
"May 18, 2012","23.20","24.20","24.60","22.40","66.92K","-4.92%"
"May 17, 2012","24.40","25.60","25.60","24.40","45.81K","-3.94%"
"May 16, 2012","25.40","25.40","25.80","24.80","127.29K","0.00%"
"May 15, 2012","25.40","25.20","25.80","25.00","47.76K","0.79%"
"May 14, 2012","25.20","26.00","26.80","25.20","58.02K","-3.08%"
"May 11, 2012","26.00","26.20","26.80","25.60","48.94K","-1.52%"
"May 10, 2012","26.40","27.00","27.20","26.20","20.94K","-1.49%"
"May 09, 2012","26.80","27.60","28.00","26.40","35.42K","-4.29%"
"May 08, 2012","28.00","28.40","28.80","27.80","23.31K","-2.78%"
"May 07, 2012","28.80","27.40","28.80","27.20","63.79K","4.35%"
"May 04, 2012","27.60","27.00","27.80","26.40","50.26K","2.22%"
"May 03, 2012","27.00","27.60","27.60","26.20","32.70K","-2.17%"
"May 02, 2012","27.60","25.80","27.60","25.80","36.56K","5.34%"
"May 01, 2012","26.20","27.20","27.40","26.20","42.12K","-3.68%"
"Apr 30, 2012","27.20","25.80","28.00","25.60","107.23K","5.43%"
"Apr 27, 2012","25.80","25.00","26.00","24.60","74.52K","2.38%"
"Apr 26, 2012","25.20","24.80","25.40","24.60","37.63K","1.61%"
"Apr 25, 2012","24.80","25.40","25.60","24.60","31.97K","0.00%"
"Apr 24, 2012","24.80","24.60","25.00","24.40","38.24K","0.81%"
"Apr 23, 2012","24.60","24.40","24.80","24.20","22.46K","0.00%"
"Apr 20, 2012","24.60","25.00","25.40","24.60","26.56K","1.65%"
"Apr 19, 2012","24.20","24.20","24.60","24.00","49.19K","1.68%"
"Apr 18, 2012","23.80","24.80","24.80","23.80","57.59K","-3.25%"
"Apr 17, 2012","24.60","25.00","25.40","24.40","26.94K","0.82%"
"Apr 16, 2012","24.40","24.20","24.80","24.00","52.65K","2.52%"
"Apr 13, 2012","23.80","25.40","25.80","23.80","46.84K","-6.30%"
"Apr 12, 2012","25.40","25.00","26.40","24.80","52.99K","3.25%"
"Apr 11, 2012","24.60","23.80","24.80","23.60","28.05K","5.13%"
"Apr 10, 2012","23.40","24.20","24.60","23.20","37.50K","-1.68%"
"Apr 09, 2012","23.80","24.80","25.00","23.80","54.61K","-4.03%"
"Apr 05, 2012","24.80","25.20","25.40","24.80","17.58K","-0.80%"
"Apr 04, 2012","25.00","25.00","25.40","24.60","32.90K","-0.79%"
"Apr 03, 2012","25.20","25.60","25.80","25.00","17.59K","-2.33%"
"Apr 02, 2012","25.80","25.20","25.80","25.20","23.19K","2.38%"
"Mar 30, 2012","25.20","26.00","26.00","25.20","41.45K","-2.33%"
"Mar 29, 2012","25.80","25.80","26.00","25.20","26.90K","-0.77%"
"Mar 28, 2012","26.00","26.60","27.00","25.40","27.84K","-1.52%"
"Mar 27, 2012","26.40","27.00","27.20","26.40","34.40K","-2.22%"
"Mar 26, 2012","27.00","27.20","27.40","26.80","30.19K","0.75%"
"Mar 23, 2012","26.80","26.40","27.00","26.20","19.69K","1.52%"
"Mar 22, 2012","26.40","26.60","26.80","26.20","16.32K","-0.75%"
"Mar 21, 2012","26.60","26.40","27.20","26.40","17.35K","1.53%"
"Mar 20, 2012","26.20","27.40","27.40","26.20","22.34K","-3.68%"
"Mar 19, 2012","27.20","27.40","27.60","26.60","29.98K","-1.45%"
"Mar 16, 2012","27.60","27.80","28.00","27.40","24.73K","-0.72%"
"Mar 15, 2012","27.80","27.80","28.00","27.40","18.41K","0.72%"
"Mar 14, 2012","27.60","27.80","28.20","27.40","28.36K","-0.72%"
"Mar 13, 2012","27.80","28.60","28.80","27.60","58.96K","0.00%"
"Mar 12, 2012","27.80","27.20","28.40","27.20","92.58K","7.75%"
"Mar 09, 2012","25.80","26.20","26.40","25.20","19.26K","-1.53%"
"Mar 08, 2012","26.20","25.60","26.20","25.40","34.85K","3.97%"
"Mar 07, 2012","25.20","25.00","25.60","24.80","14.07K","2.44%"
"Mar 06, 2012","24.60","25.20","25.60","24.60","34.16K","-3.15%"
"Mar 05, 2012","25.40","26.20","26.35","25.20","31.29K","-1.55%"
"Mar 02, 2012","25.80","26.00","27.00","25.80","29.51K","0.78%"
"Mar 01, 2012","25.60","25.60","26.20","25.40","19.35K","0.79%"
"Feb 29, 2012","25.40","26.40","27.40","25.40","56.43K","-3.05%"
"Feb 28, 2012","26.20","26.60","27.00","26.20","23.69K","-1.50%"
"Feb 27, 2012","26.60","27.40","27.60","26.60","32.22K","-2.92%"
"Feb 24, 2012","27.40","27.60","27.80","27.40","10.65K","-0.72%"
"Feb 23, 2012","27.60","27.40","27.80","27.00","27.31K","1.47%"
"Feb 22, 2012","27.20","27.80","27.80","27.20","14.64K","-2.16%"
"Feb 21, 2012","27.80","28.40","28.60","27.40","18.87K","-2.11%"
"Feb 17, 2012","28.40","28.40","28.80","27.80","27.66K","0.00%"
"Feb 16, 2012","28.40","28.00","28.40","27.40","21.14K","1.43%"
"Feb 15, 2012","28.00","27.60","28.19","27.00","22.67K","2.94%"
"Feb 14, 2012","27.20","27.60","27.73","27.00","22.70K","-2.86%"
"Feb 13, 2012","28.00","27.40","29.20","27.20","15.99K","3.70%"
"Feb 10, 2012","27.00","28.20","28.40","27.00","26.75K","-4.26%"
"Feb 09, 2012","28.20","29.40","29.40","28.00","20.74K","-3.42%"
"Feb 08, 2012","29.20","28.80","29.42","28.00","28.41K","1.39%"
"Feb 07, 2012","28.80","30.00","30.00","28.40","31.68K","-3.36%"
"Feb 06, 2012","29.80","29.60","30.20","29.40","17.28K","0.00%"
"Feb 03, 2012","29.80","29.80","30.20","28.60","45.03K","1.36%"
"Feb 02, 2012","29.40","30.40","30.40","28.40","86.82K","-3.29%"
"Feb 01, 2012","30.40","30.60","31.80","30.20","102.74K","0.66%"
"Jan 31, 2012","30.20","30.60","30.60","30.00","40.86K","-0.66%"
"Jan 30, 2012","30.40","28.80","31.00","28.40","113.25K","4.83%"
"Jan 27, 2012","29.00","27.00","29.60","26.90","254.98K","7.41%"
"Jan 26, 2012","27.00","27.80","27.80","26.80","24.75K","-2.88%"
"Jan 25, 2012","27.80","27.40","28.20","26.80","23.21K","1.46%"
"Jan 24, 2012","27.40","28.40","28.40","26.80","32.67K","-4.86%"
"Jan 23, 2012","28.80","26.20","30.60","26.00","140.38K","9.92%"
"Jan 20, 2012","26.20","26.00","27.00","25.80","22.22K","0.77%"
"Jan 19, 2012","26.00","26.40","27.40","25.80","32.93K","-1.52%"
"Jan 18, 2012","26.40","25.80","26.60","25.60","19.94K","1.54%"
"Jan 17, 2012","26.00","26.40","27.00","25.40","39.74K","-0.76%"
"Jan 13, 2012","26.20","26.60","26.80","26.00","41.50K","-2.96%"
"Jan 12, 2012","27.00","26.80","28.20","26.20","133.85K","1.50%"
"Jan 11, 2012","26.60","27.20","27.40","26.40","44.70K","-2.92%"
"Jan 10, 2012","27.40","29.20","29.40","27.00","39.22K","-4.20%"
"Jan 09, 2012","28.60","28.00","29.80","28.00","67.98K","4.38%"
"Jan 06, 2012","27.40","26.80","29.60","26.80","55.59K","2.24%"
"Jan 05, 2012","26.80","27.40","28.40","26.80","18.58K","-2.90%"
"Jan 04, 2012","27.60","27.20","28.20","27.00","22.38K","0.00%"
"Jan 03, 2012","27.60","25.80","28.60","25.80","55.27K","9.52%"
"Dec 30, 2011","25.20","24.80","25.60","24.60","47.12K","0.80%"
"Dec 29, 2011","25.00","25.00","25.60","24.80","35.84K","0.00%"
"Dec 28, 2011","25.00","25.00","25.20","24.60","27.91K","-1.57%"
"Dec 27, 2011","25.40","25.40","26.00","25.00","24.92K","0.00%"
"Dec 23, 2011","25.40","25.40","26.20","25.20","35.79K","0.79%"
"Dec 22, 2011","25.20","26.00","26.20","25.20","39.09K","-1.56%"
"Dec 21, 2011","25.60","25.40","26.40","25.00","34.99K","0.79%"
"Dec 20, 2011","25.40","26.40","26.40","25.20","54.81K","-1.55%"
"Dec 19, 2011","25.80","26.00","26.60","25.40","28.23K","-3.01%"
"Dec 16, 2011","26.60","26.60","26.80","26.00","34.05K","-0.75%"
"Dec 15, 2011","26.80","27.40","27.60","26.20","24.42K","-0.74%"
"Dec 14, 2011","27.00","26.00","27.40","26.00","28.17K","3.05%"
"Dec 13, 2011","26.20","28.20","28.60","25.60","22.06K","-6.43%"
"Dec 12, 2011","28.00","28.40","30.40","27.00","49.96K","-2.10%"
"Dec 09, 2011","28.60","28.40","29.00","27.80","33.79K","0.70%"
"Dec 08, 2011","28.40","29.40","30.00","27.80","35.80K","-3.40%"
"Dec 07, 2011","29.40","30.00","30.00","28.80","16.73K","-2.65%"
"Dec 06, 2011","30.20","29.40","31.80","29.00","55.71K","3.42%"
"Dec 05, 2011","29.20","29.80","30.40","29.00","25.71K","0.00%"
"Dec 02, 2011","29.20","28.40","29.80","28.20","36.18K","5.04%"
"Dec 01, 2011","27.80","27.20","28.60","26.20","16.76K","0.72%"
"Nov 30, 2011","27.60","25.60","27.60","25.60","37.49K","9.52%"
"Nov 29, 2011","25.20","26.00","26.20","24.20","20.31K","-3.82%"
"Nov 28, 2011","26.20","26.20","27.00","25.20","32.23K","3.97%"
"Nov 25, 2011","25.20","24.80","26.20","24.80","12.03K","0.80%"
"Nov 23, 2011","25.00","26.20","26.80","25.00","18.28K","-5.30%"
"Nov 22, 2011","26.40","26.00","27.60","26.00","17.18K","0.76%"
"Nov 21, 2011","26.20","26.60","27.80","26.00","16.51K","-2.96%"
"Nov 18, 2011","27.00","26.80","27.80","26.80","12.33K","0.75%"
"Nov 17, 2011","26.80","28.20","29.00","26.60","22.57K","-4.96%"
"Nov 16, 2011","28.20","29.00","29.40","28.20","11.88K","-4.08%"
"Nov 15, 2011","29.40","29.20","30.20","28.60","15.45K","0.00%"
"Nov 14, 2011","29.40","29.60","30.00","29.00","17.48K","-3.29%"
"Nov 11, 2011","30.40","30.40","31.00","29.61","15.89K","1.33%"
"Nov 10, 2011","30.00","31.00","31.20","30.00","17.31K","-1.32%"
"Nov 09, 2011","30.40","30.80","31.20","30.00","25.40K","-3.80%"
"Nov 08, 2011","31.60","30.40","31.80","30.00","37.62K","3.95%"
"Nov 07, 2011","30.40","31.40","31.40","29.00","28.07K","-1.94%"
"Nov 04, 2011","31.00","31.00","31.40","29.00","22.14K","0.65%"
"Nov 03, 2011","30.80","30.40","31.00","29.60","18.88K","2.67%"
"Nov 02, 2011","30.00","29.80","31.60","29.40","20.35K","2.74%"
"Nov 01, 2011","29.20","31.00","31.60","29.00","32.24K","-7.59%"
"Oct 31, 2011","31.60","33.00","33.80","31.60","19.89K","-6.51%"
"Oct 28, 2011","33.80","33.80","34.80","33.40","24.13K","-0.59%"
"Oct 27, 2011","34.00","32.60","34.00","31.60","37.51K","6.25%"
"Oct 26, 2011","32.00","32.20","32.40","31.20","21.72K","1.27%"
"Oct 25, 2011","31.60","33.20","33.20","31.40","16.49K","-5.95%"
"Oct 24, 2011","33.60","31.80","33.60","31.40","17.03K","5.66%"
"Oct 21, 2011","31.80","32.20","32.80","31.00","16.15K","1.27%"
"Oct 20, 2011","31.40","32.20","32.80","31.20","13.57K","-2.48%"
"Oct 19, 2011","32.20","32.80","33.60","31.80","17.56K","-1.83%"
"Oct 18, 2011","32.80","32.20","33.00","31.00","19.67K","2.50%"
"Oct 17, 2011","32.00","33.80","33.80","32.00","16.98K","-6.43%"
"Oct 14, 2011","34.20","34.60","34.60","32.00","25.75K","0.00%"
"Oct 13, 2011","34.20","34.60","35.60","33.00","31.25K","1.79%"
"Oct 12, 2011","33.60","32.20","34.10","32.18","28.47K","5.00%"
"Oct 11, 2011","32.00","30.60","32.00","30.40","13.51K","3.23%"
"Oct 10, 2011","31.00","30.80","31.00","30.00","19.65K","2.65%"
"Oct 07, 2011","30.20","31.00","31.60","30.00","20.42K","-3.21%"
"Oct 06, 2011","31.20","29.80","31.20","29.70","16.01K","3.31%"
"Oct 05, 2011","30.20","30.40","31.20","28.62","17.66K","2.03%"
"Oct 04, 2011","29.60","28.60","30.00","24.60","42.92K","2.78%"
"Oct 03, 2011","28.80","32.00","32.80","28.80","39.57K","-10.00%"
"Sep 30, 2011","32.00","31.20","33.20","31.00","36.18K","0.63%"
"Sep 29, 2011","31.80","32.00","32.20","29.70","25.50K","2.58%"
"Sep 28, 2011","31.00","30.80","31.40","29.40","36.11K","0.65%"
"Sep 27, 2011","30.80","32.40","32.80","30.20","30.10K","-1.91%"
"Sep 26, 2011","31.40","31.00","31.40","30.00","21.55K","4.67%"
"Sep 23, 2011","30.00","28.40","30.40","28.00","23.56K","5.63%"
"Sep 22, 2011","28.40","29.00","30.00","28.00","44.03K","-5.96%"
"Sep 21, 2011","30.20","31.40","32.00","30.20","29.14K","-3.21%"
"Sep 20, 2011","31.20","33.00","35.00","31.20","45.43K","-5.45%"
"Sep 19, 2011","33.00","32.60","34.00","32.00","26.39K","-0.60%"
"Sep 16, 2011","33.20","34.20","34.20","32.40","28.27K","-1.78%"
"Sep 15, 2011","33.80","33.60","35.00","32.60","21.18K","1.20%"
"Sep 14, 2011","33.40","33.60","33.60","32.00","25.49K","0.60%"
"Sep 13, 2011","33.20","33.60","35.00","32.80","31.55K","-0.60%"
"Sep 12, 2011","33.40","33.20","34.80","32.80","43.37K","-2.34%"
"Sep 09, 2011","34.20","35.80","36.80","34.00","54.58K","-4.47%"
"Sep 08, 2011","35.80","37.20","37.80","35.60","55.05K","2.29%"
"Sep 07, 2011","35.00","36.60","36.60","34.40","35.93K","-0.57%"
"Sep 06, 2011","35.20","33.60","36.00","33.00","46.46K","1.15%"
"Sep 02, 2011","34.80","33.00","37.40","32.00","85.09K","3.57%"
"Sep 01, 2011","33.60","37.00","37.20","33.20","66.07K","-9.19%"
"Aug 31, 2011","37.00","39.80","41.80","36.80","95.09K","-5.61%"
"Aug 30, 2011","39.20","34.60","40.80","34.60","152.66K","16.67%"
"Aug 29, 2011","33.60","28.40","34.00","28.40","75.36K","20.00%"
"Aug 26, 2011","28.00","27.00","28.40","26.20","23.58K","2.94%"
"Aug 25, 2011","27.20","29.20","29.20","27.00","21.74K","-5.56%"
"Aug 24, 2011","28.80","26.00","28.80","25.80","43.20K","10.77%"
"Aug 23, 2011","26.00","25.00","26.20","23.80","75.44K","4.84%"
"Aug 22, 2011","24.80","25.80","26.60","24.60","33.08K","-1.59%"
"Aug 19, 2011","25.20","25.20","26.00","24.60","29.67K","-0.79%"
"Aug 18, 2011","25.40","26.40","27.00","24.60","39.34K","-7.30%"
"Aug 17, 2011","27.40","27.40","28.00","26.40","18.32K","1.48%"
"Aug 16, 2011","27.00","28.00","28.80","26.40","32.09K","-6.25%"
"Aug 15, 2011","28.80","28.60","29.10","27.60","15.84K","2.13%"
"Aug 12, 2011","28.20","27.00","30.00","27.00","42.18K","6.02%"
"Aug 11, 2011","26.60","26.00","27.60","25.40","40.09K","6.40%"
"Aug 10, 2011","25.00","26.20","26.60","24.40","32.62K","-8.76%"
"Aug 09, 2011","27.40","24.00","27.40","23.00","59.25K","16.10%"
"Aug 08, 2011","23.60","28.20","28.40","22.60","101.12K","-19.18%"
"Aug 05, 2011","29.20","32.40","33.01","29.00","65.80K","-7.01%"
"Aug 04, 2011","31.40","34.60","34.60","31.40","77.57K","-8.72%"
"Aug 03, 2011","34.40","35.40","36.00","33.60","33.18K","-1.71%"
"Aug 02, 2011","35.00","36.60","37.80","34.60","44.60K","-4.89%"
"Aug 01, 2011","36.80","37.80","38.50","36.40","25.47K","-1.60%"
"Jul 29, 2011","37.40","37.60","37.60","36.80","20.71K","-1.06%"
"Jul 28, 2011","37.80","37.40","38.40","37.30","27.66K","1.61%"
"Jul 27, 2011","37.20","40.00","40.60","37.20","48.94K","-7.00%"
"Jul 26, 2011","40.00","40.40","41.40","40.00","13.44K","-0.50%"
"Jul 25, 2011","40.20","42.20","42.40","40.20","21.11K","-5.63%"
"Jul 22, 2011","42.60","42.40","43.00","42.40","9.15K","0.47%"
"Jul 21, 2011","42.40","41.40","42.60","41.40","12.40K","2.42%"
"Jul 20, 2011","41.40","42.60","42.60","40.98","24.25K","-2.82%"
"Jul 19, 2011","42.60","39.80","42.60","39.40","54.60K","7.58%"
"Jul 18, 2011","39.60","39.20","39.80","39.20","15.07K","1.02%"
"Jul 15, 2011","39.20","39.40","40.00","39.20","18.41K","-0.51%"
"Jul 14, 2011","39.40","39.40","40.00","39.00","17.97K","-0.51%"
"Jul 13, 2011","39.60","39.00","40.60","39.00","21.81K","1.02%"
"Jul 12, 2011","39.20","39.40","39.60","39.00","15.86K","-0.51%"
"Jul 11, 2011","39.40","39.60","39.80","38.79","17.60K","0.51%"
"Jul 08, 2011","39.20","38.20","39.60","38.20","17.10K","1.55%"
"Jul 07, 2011","38.60","38.00","39.40","37.60","26.03K","1.58%"
"Jul 06, 2011","38.00","37.80","38.00","37.00","20.67K","1.60%"
"Jul 05, 2011","37.40","39.60","40.00","36.80","71.50K","-5.08%"
"Jul 01, 2011","39.40","40.40","41.60","39.20","147.55K","-2.48%"
"Jun 30, 2011","40.40","41.00","41.20","40.20","21.76K","-0.49%"
"Jun 29, 2011","40.60","40.80","41.00","40.40","20.90K","0.00%"
"Jun 28, 2011","40.60","40.20","40.80","40.20","45.10K","1.50%"
"Jun 27, 2011","40.00","39.80","40.60","39.60","38.76K","1.52%"
"Jun 24, 2011","39.40","40.00","40.40","39.40","105.95K","-1.01%"
"Jun 23, 2011","39.80","39.60","40.20","39.60","28.02K","0.00%"
"Jun 22, 2011","39.80","40.00","40.40","39.60","29.62K","-0.50%"
"Jun 21, 2011","40.00","41.00","41.40","39.79","38.88K","1.01%"
"Jun 20, 2011","39.60","39.80","41.00","38.80","62.23K","-1.00%"
"Jun 17, 2011","40.00","40.60","41.20","39.60","49.70K","0.00%"
"Jun 16, 2011","40.00","40.40","41.00","39.59","36.28K","0.00%"
"Jun 15, 2011","40.00","42.40","42.60","40.00","111.76K","-6.10%"
"Jun 14, 2011","42.60","42.80","43.00","42.60","20.17K","0.47%"
"Jun 13, 2011","42.40","43.20","44.40","42.00","30.70K","-0.47%"
"Jun 10, 2011","42.60","42.40","43.40","42.00","30.13K","-0.47%"
"Jun 09, 2011","42.80","42.60","43.80","42.40","17.56K","0.94%"
"Jun 08, 2011","42.40","43.60","43.60","42.00","42.64K","-2.75%"
"Jun 07, 2011","43.60","43.60","44.60","43.00","25.23K","0.46%"
"Jun 06, 2011","43.40","43.60","44.80","43.00","35.73K","-0.46%"
"Jun 03, 2011","43.60","45.20","46.00","43.60","67.36K","-4.80%"
"Jun 02, 2011","45.80","46.80","47.00","45.60","39.09K","-1.72%"
"Jun 01, 2011","46.60","47.80","47.81","46.20","126.92K","-3.32%"
"May 31, 2011","48.20","47.40","49.00","46.80","307.53K","2.99%"
"May 27, 2011","46.80","47.20","47.30","46.80","44.10K","-0.85%"
"May 26, 2011","47.20","46.80","47.50","46.80","26.97K","0.00%"
"May 25, 2011","47.20","47.00","47.50","46.80","23.06K","0.43%"
"May 24, 2011","47.00","48.00","48.20","46.80","23.17K","-2.08%"
"May 23, 2011","48.00","48.00","48.30","46.78","39.41K","0.00%"
"May 20, 2011","48.00","48.20","49.00","47.40","37.26K","-1.23%"
"May 19, 2011","48.60","49.00","49.00","47.40","30.83K","-1.22%"
"May 18, 2011","49.20","49.00","50.00","47.80","51.83K","1.23%"
"May 17, 2011","48.60","45.60","48.80","44.80","68.77K","6.58%"
"May 16, 2011","45.60","47.00","47.40","45.60","31.37K","-2.15%"
"May 13, 2011","46.60","48.20","48.60","46.40","20.57K","-2.92%"
"May 12, 2011","48.00","46.00","48.00","45.60","54.03K","4.35%"
"May 11, 2011","46.00","46.80","47.00","46.00","25.93K","-2.13%"
"May 10, 2011","47.00","46.40","47.40","46.00","32.75K","2.62%"
"May 09, 2011","45.80","47.80","48.53","45.80","31.92K","-1.72%"
"May 06, 2011","46.60","46.60","47.20","46.20","22.03K","1.30%"
"May 05, 2011","46.00","46.40","47.00","46.00","32.08K","-0.86%"
"May 04, 2011","46.40","49.00","49.00","45.80","86.25K","-5.31%"
"May 03, 2011","49.00","50.00","50.60","48.20","54.94K","-2.39%"
"May 02, 2011","50.20","50.00","52.20","50.00","67.93K","-2.14%"
"Apr 29, 2011","51.30","52.20","52.20","51.00","30.18K","-0.97%"
"Apr 28, 2011","51.80","50.00","52.00","50.00","40.89K","3.60%"
